Annual Nitrogen Network,Sylt-Romo, mgN/m2/year. 
 59 56
Phytoplankton            
Microphytobenthos        
Macrophytes              
Freeliving Bacteria      
Zooplankton
Hydrobia ulva            
Littorina littorea       
Arenicola marina         
Scoloplos amiger         
Capitellidae             
Oligochaeta              
Heteromastus filiformes  
Lanice conchilega        
Nereis diversicolor      
Pygospio elegans         
Corophium arenarium      
Corophium volutator      
Gammarus spp             
Mytilus edulis           
Cerastoderma edule       
Mya arenaria             
Small polychaetes        
Tharyx killariensis      
Macoma baltica           
Phyllodocidae            
Small crustaceans        
Carcinus maenas          
Crangon crangon          
Nepthys spp              
P. microps               
P. minutus               
P. platessa              
P. flesus                
Clupea harengus          
Merlangus merlangus      
G. morua                 
M. scorpio               
Shelduck                 
Eider                    
Oystercatcher            
Avocet                   
Golden plover            
Knot                     
Dunlin                   
Bar-tailed Godwit        
Curlew                   
Blach-headed Gull        
Common Gull              
Herring Gull             
Other birds              
Mallard                  
Pintail                  
Widgeon                  
Brent Goose              
Sediment bacteria        
Meiobenthos              
Suspended PN             
Sediment PN              
Dissolved N pool         
 -1  .0000000E+00
  1  5  .2690400E+03
  1 13  .6300000E+02
  1 14  .5181000E+02
  1 15  .1789700E+03
  1 19  .7429500E+03
  1 20  .1421140E+05
  1 21  .1136210E+04
  1 22  .6652000E+02
  1 24  .3577590E+04
  2  6  .3256150E+04
  2  7  .6182000E+02
  2  8  .1663110E+04
  2  9  .1648400E+03
  2 14  .5181000E+02
  2 16  .2296000E+02
  2 17  .3226100E+03
  2 18  .1180000E+01
  2 22  .1648000E+02
  2 24  .2079910E+04
  2 26  .1560100E+03
  2 27  .1008000E+02
  2 56  .2630360E+04
  2 58  .2714002E+05
  3 18  .1180000E+01
  3 26  .1142100E+03
  3 27  .2237000E+02
  3 52  .2002000E+02
  3 53  .2354800E+03
  3 54  .4710000E+02
  4 13  .7200000E+00
  4 15  .2860000E+01
  4 19  .1074000E+02
  4 20  .2032600E+03
  4 21  .1646000E+02
  4 57  .5212330E+04
  4 59  .1703000E+03
  5 31  .8670000E+01
  5 34  .2300000E-01
  5 57  .1056300E+03
  5 59  .4036000E+02
  6 14  .1165000E+02
  6 18  .7800000E+00
  6 22  .8775000E+02
  6 25  .2873000E+02
  6 27  .6210000E+01
  6 28  .2796000E+02
  6 33  .1000000E-01
  6 38  .1522100E+03
  6 41  .1243000E+02
  6 42  .1320000E+02
  6 44  .4038000E+02
  6 50  .3880000E+01
  6 58  .2956550E+04
  6 59  .1109310E+04
  7 39  .2330000E+01
  7 40  .4700000E+00
  7 49  .2300000E+00
  7 58  .5011000E+02
  7 59  .3207000E+02
  8 32  .1387000E+02
  8 33  .2000000E-01
  8 40  .5230000E+02
  8 45  .1634000E+02
  8 46  .1238000E+02
  8 47  .1743000E+02
  8 50  .1247000E+02
  8 58  .9374040E+04
  8 59  .8711900E+04
  9 28  .2179000E+02
  9 29  .2180000E+01
  9 30  .2062000E+02
  9 31  .1030000E+01
  9 45  .2830000E+01
  9 47  .3270000E+01
  9 51  .2180000E+02
  9 58  .5080000E+03
  9 59  .1219620E+04
 10 29  .1090000E+02
 10 58  .3985000E+02
 10 59  .1323800E+03
 11 28  .1416000E+02
 11 29  .1634000E+02
 11 31  .1030000E+01
 11 58  .2104000E+02
 11 59  .1813700E+03
 12 27  .3270000E+01
 12 28  .5450000E+01
 12 29  .5450000E+01
 12 30  .9800000E+00
 12 31  .1030000E+01
 12 47  .3000000E-01
 12 51  .1090000E+02
 12 58  .1382300E+03
 12 59  .2355600E+03
 13 27  .3880000E+01
 13 30  .7000000E+00
 13 39  .2330000E+01
 13 44  .1550000E+01
 13 45  .1600000E+00
 13 47  .1550000E+01
 13 58  .3006000E+02
 13 59  .3419000E+02
 14 30  .3930000E+01
 14 38  .2179000E+02
 14 41  .1743000E+02
 14 45  .1100000E+00
 14 48  .6500000E+00
 14 49  .2000000E+00
 14 51  .2180000E+02
 14 58  .1394000E+03
 14 59  .3268500E+03
 15 14  .5440000E+01
 15 30  .2100000E+01
 15 31  .1470000E+01
 15 44  .2330000E+01
 15 58  .7198000E+02
 15 59  .1282300E+03
 16 30  .7300000E+00
 16 44  .1620000E+01
 16 58  .1076000E+02
 16 59  .1836000E+02
 17 30  .3660000E+01
 17 31  .2300000E+00
 17 38  .2271000E+02
 17 41  .1550000E+01
 17 44  .6490000E+01
 17 48  .5700000E+00
 17 49  .9700000E+00
 17 50  .8100000E+00
 17 58  .9262000E+02
 17 59  .3125700E+03
 18 58  .1670000E+01
 18 59  .2760000E+01
 19 39  .1553200E+03
 19 58  .9241000E+02
 19 59  .6296120E+03
 20 28  .1553000E+02
 20 32  .1679000E+02
 20 38  .1550000E+01
 20 39  .2951100E+03
 20 40  .1025100E+03
 20 43  .4271000E+02
 20 45  .2252000E+02
 20 46  .1581000E+02
 20 47  .2330000E+01
 20 48  .1646000E+02
 20 49  .1165000E+02
 20 50  .2330000E+02
 20 58  .1438628E+05
 20 59  .1825740E+04
 21 39  .5048000E+02
 21 47  .3880000E+01
 21 50  .4660000E+01
 21 58  .6761500E+03
 21 59  .6059500E+03
 22 14  .2179000E+02
 22 29  .1090000E+02
 22 31  .1000000E+00
 22 42  .1307000E+02
 22 58  .9222000E+02
 22 59  .2289100E+03
 23 30  .7000000E+00
 23 31  .1470000E+01
 23 58  .2115000E+02
 23 59  .1815000E+02
 24 28  .1786000E+02
 24 32  .4800000E+01
 24 33  .1000000E-01
 24 39  .4737000E+02
 24 40  .3110000E+01
 24 43  .1010000E+02
 24 45  .5440000E+01
 24 46  .4163000E+02
 24 47  .2330000E+01
 24 48  .4040000E+01
 24 49  .4582000E+02
 24 58  .7324920E+04
 24 59  .1028450E+04
 25 22  .1090000E+01
 25 58  .2900000E+01
 25 59  .2474000E+02
 26 30  .5120000E+01
 26 33  .6000000E+00
 26 42  .2430000E+01
 26 44  .7300000E+01
 26 50  .8100000E+00
 26 51  .4060000E+01
 26 58  .1515400E+03
 26 59  .3702000E+03
 27 30  .2920000E+01
 27 33  .3510000E+01
 27 35  .5320000E+00
 27 36  .1200000E-01
 27 37  .2600000E-01
 27 39  .8100000E+00
 27 58  .4283000E+02
 27 59  .6230000E+01
 28 27  .2430000E+01
 28 30  .5120000E+01
 28 33  .1300000E+00
 28 35  .1290000E+01
 28 36  .2500000E-01
 28 37  .9000000E-02
 28 40  .2000000E+00
 28 46  .4300000E+00
 28 49  .3280000E+01
 28 58  .4250000E+02
 28 59  .8863000E+02
 29 42  .4360000E+01
 29 45  .1200000E+02
 29 46  .1480000E+01
 29 47  .2180000E+01
 29 48  .1420000E+01
 29 49  .1680000E+01
 29 50  .1090000E+01
 29 51  .5450000E+01
 29 58  .9996500E+03
 29 59  .5585100E+03
 30 35  .9000000E-01
 30 58  .3435000E+02
 30 59  .1888000E+02
 31 35  .9000000E-01
 31 58  .8570000E+01
 31 59  .6900000E+01
 32 58  .3000000E-01
 32 59  .3546000E+02
 33 58  .7900000E+00
 33 59  .3250000E+01
 34 58  .3000000E-02
 34 59  .1000000E-01
 35 58  .4600000E+00
 35 59  .1440000E+01
 36 58  .5000000E-02
 36 59  .2200000E-01
 37 58  .1000000E-02
 37 59  .2400000E-01
 38 58  .1931000E+02
 38 59  .1737500E+03
 39 58  .5402800E+02
 39 59  .4861400E+03
 40 58  .1547000E+02
 40 59  .1392300E+03
 41 58  .3040000E+01
 41 59  .2732000E+02
 42 58  .3230000E+01
 42 59  .2909000E+02
 43 58  .5140000E+01
 43 59  .4626000E+02
 44 58  .5810000E+01
 44 59  .5229000E+02
 45 58  .5830000E+01
 45 59  .5243000E+02
 46 58  .7090000E+01
 46 59  .6383000E+02
 47 58  .3240000E+01
 47 59  .2914000E+02
 48 58  .2260000E+01
 48 59  .2030000E+02
 49 58  .6220000E+01
 49 59  .5598000E+02
 50 58  .4580000E+01
 50 59  .4122000E+02
 51 58  .6280000E+01
 51 59  .5650000E+02
 52 58  .1930000E+01
 52 59  .1739000E+02
 53 58  .2272000E+02
 53 59  .2044400E+03
 54 58  .4540000E+01
 54 59  .4084000E+02
 55  6  .6598600E+03
 55  7  .1288000E+02
 55  8  .9125000E+04
 55  9  .9010500E+03
 55 10  .7801000E+02
 55 11  .1288200E+03
 55 12  .2204300E+03
 55 14  .6298000E+02
 55 16  .5010000E+01
 55 17  .6584000E+02
 55 18  .7200000E+00
 55 22  .9304000E+02
 55 23  .2290000E+02
 55 24  .1264620E+04
 55 26  .1517300E+03
 55 27  .5730000E+01
 55 28  .2004000E+02
 55 59  .1086949E+05
 56 14  .4574000E+02
 56 22  .1300000E+02
 56 28  .7890000E+01
 56 29  .3807900E+03
 56 30  .6700000E+01
 56 31  .4400000E+00
 56 58  .1248550E+04
 56 59  .6149830E+04
 57 13  .1070000E+02
 57 14  .5231000E+02
 57 15  .2972000E+02
 57 19  .1236500E+03
 57 20  .2363580E+04
 57 21  .1884500E+03
 57 22  .1367000E+02
 57 24  .5831700E+03
 58  6  .5350200E+03
 58  7  .1051000E+02
 58  8  .7422640E+04
 58  9  .7352600E+03
 58 10  .1051200E+03
 58 11  .1051200E+03
 58 12  .1804600E+03
 58 14  .2286300E+03
 58 16  .3500000E+01
 58 17  .5373000E+02
 58 18  .5800000E+00
 58 22  .7544000E+02
 58 23  .1857000E+02
 58 24  .1030590E+04
 58 26  .1201200E+03
 58 27  .2900000E+01
 58 28  .1335000E+02
 58 29  .1160570E+04
 58 55  .2368815E+05
 58 56  .5222580E+04
 59  1  .2029749E+05
 59  2  .3757734E+05
 59  3  .2102870E+04
 59  4  .5616670E+04
 -1 -1  .0000000E+00
